/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
2.1980914087e-09,0.01666090554107693,2.1980914087e-09,0.9060834628737188,2.1980914087e-09,-0.03535123731743969,2.1980914087e-09,0.8756524317283502
2.1987745473e-09,0.01673924227940127,2.1987745473e-09,0.9060072891232638,2.1987745473e-09,-0.03560449085539352,2.1987745473e-09,0.8759110758505223
2.1994576858e-09,0.0168140837608332,2.1994576858e-09,0.9059349438350436,2.1994576858e-09,-0.03584946053491789,2.1994576858e-09,0.8761615627132601
2.2001408243e-09,0.01688508459980986,2.2001408243e-09,0.9058667707324666,2.2001408243e-09,-0.03608602447654591,2.2001408243e-09,0.8764037641134804
2.2008239629e-09,0.01695302759290479,2.2008239629e-09,0.9058019755687758,2.2008239629e-09,-0.03631390523137698,2.2008239629e-09,0.8766373984335957
2.2015071014e-09,0.01701711337077934,2.2015071014e-09,0.9057413903528353,2.2015071014e-09,-0.03653262706018616,2.2015071014e-09,0.8768619917450972
2.20219024e-09,0.01707765409605953,2.20219024e-09,0.9056846832933234,2.20219024e-09,-0.03674192810034355,2.20219024e-09,0.8770772787075508
2.2028733785e-09,0.01713479393779032,2.2028733785e-09,0.9056316953754154,2.2028733785e-09,-0.03694183694144031,2.2028733785e-09,0.8772832699979131
2.2035349953e-09,0.01718692848248009,2.2035349953e-09,0.9055839158672324,2.2035349953e-09,-0.03712602138659227,2.2035349953e-09,0.8774734268721511
2.2042348873e-09,0.01723872669982564,2.2042348873e-09,0.9055370552141017,2.2042348873e-09,-0.03731062308005492,2.2042348873e-09,0.877664424156157
2.2045832032e-09,0.01726309921344582,2.2045832032e-09,0.9055152746483248,2.2045832032e-09,-0.03739760900725392,2.2045832032e-09,0.8777546265163674
2.2049326059e-09,0.01728670547161677,2.2049326059e-09,0.9054943465935625,2.2049326059e-09,-0.03748305195779728,2.2049326059e-09,0.8778433069709077
2.2056314112e-09,0.01733147156937888,2.2056314112e-09,0.9054552173003496,2.2056314112e-09,-0.03764571324681342,2.2056314112e-09,0.8780124960173736
2.2070290218e-09,0.01741016866394304,2.2070290218e-09,0.9053888145316779,2.2070290218e-09,-0.03793677131035877,2.2070290218e-09,0.8783168036265144
2.209824243e-09,0.01752663312338633,2.209824243e-09,0.9053010090883203,2.209824243e-09,-0.03837748688677785,2.209824243e-09,0.8787845108595265
2.2125516927e-09,0.01758935486295875,2.2125516927e-09,0.9052712074225673,2.2125516927e-09,-0.03862279952716159,2.2125516927e-09,0.879056325479553
2.2169395495e-09,0.01759203620339695,2.2169395495e-09,0.9053306424159699,2.2169395495e-09,-0.03862763920680074,2.2169395495e-09,0.8791028703190805
2.217835804e-09,0.01757930486702091,2.217835804e-09,0.905357249734566,2.217835804e-09,-0.03856779361065468,2.217835804e-09,0.8790512160743288
2.2196283131e-09,0.01754223692547435,2.2196283131e-09,0.9054231630961465,2.2196283131e-09,-0.03839969099684907,2.2196283131e-09,0.8788990538858543
2.2232133313e-09,0.01742948776048802,2.2232133313e-09,0.9055970605195387,2.2232133313e-09,-0.03784296034443978,2.2232133313e-09,0.8783721213744038
2.2278559691e-09,0.01723068387776294,2.2278559691e-09,0.9058798947781207,2.2278559691e-09,-0.03674054110123524,2.2278559691e-09,0.8773025164478747
2.2328559691e-09,0.01697879592228896,2.2328559691e-09,0.9062254279893436,2.2328559691e-09,-0.03517214219872034,2.2328559691e-09,0.8757605922481247
2.2376465717e-09,0.01671744964568858,2.2376465717e-09,0.9065768721380141,2.2376465717e-09,-0.03342630952755271,2.2376465717e-09,0.8740304168341525
2.2420702197e-09,0.01647121142625131,2.2420702197e-09,0.9069042199753014,2.2420702197e-09,-0.03172014064771213,2.2420702197e-09,0.8723300246523015
2.2457651126e-09,0.01627862954571091,2.2457651126e-09,0.9071612745480281,2.2457651126e-09,-0.03030357950923935,2.2457651126e-09,0.8709121874079457
2.246293677e-09,0.01625303136913741,2.246293677e-09,0.9071957780493985,2.246293677e-09,-0.03010436658223925,2.246293677e-09,0.8707123294714985
