/net07 X,/net07 Y,/net7 X,/net7 Y,/net5 X,/net5 Y,/net4 X,/net4 Y
4.9884296021e-09,0.9365438196325697,4.9884296021e-09,0.0001201235927799504,4.9884296021e-09,0.8773899579750701,4.9884296021e-09,-0.03480552905225718
4.9929042426e-09,0.934894223689734,4.9929042426e-09,0.0008155352088486137,4.9929042426e-09,0.8773224514357848,4.9929042426e-09,-0.03473344362283952
4.9951415629e-09,0.9337692987435874,4.9951415629e-09,0.001295217578657303,4.9951415629e-09,0.877297069191707,4.9951415629e-09,-0.0347073239766541
4.9971347559e-09,0.932590104080712,4.9971347559e-09,0.001791184357149707,4.9971347559e-09,0.8772755384601001,4.9971347559e-09,-0.0346821984306417
4.9998443716e-09,0.9306968336008719,4.9998443716e-09,0.0025415039987833,4.9998443716e-09,0.8772566775864586,4.9998443716e-09,-0.03466089601342506
5.0025539874e-09,0.9284775952316044,5.0025539874e-09,0.003403191172006729,5.0025539874e-09,0.8772459146097885,5.0025539874e-09,-0.03464552531551191
5.0052636031e-09,0.9259519719807187,5.0052636031e-09,0.004389274638091666,5.0052636031e-09,0.877240895806684,5.0052636031e-09,-0.03463496369066803
5.007973218799999e-09,0.92315426118699,5.007973218799999e-09,0.005495134449176388,5.007973218799999e-09,0.8772485412970754,5.007973218799999e-09,-0.03463926149348413
5.0106828346e-09,0.9201122312414421,5.0106828346e-09,0.006714336175235777,5.0106828346e-09,0.8772592186353991,5.0106828346e-09,-0.03464407820007314
5.0130904547e-09,0.9172246153185282,5.0130904547e-09,0.007884225409865228,5.0130904547e-09,0.8772722255073588,5.0130904547e-09,-0.03465331984376808
5.0169395495e-09,0.9122587677841946,5.0169395495e-09,0.009876441701986189,5.0169395495e-09,0.8772995513043401,5.0169395495e-09,-0.03467389738778517
5.017958002e-09,0.9108775314050189,5.017958002e-09,0.01043732481612469,5.017958002e-09,0.8773058701000893,5.017958002e-09,-0.03467600459712158
5.0195805178e-09,0.9086548452316267,5.0195805178e-09,0.01134781077318167,5.0195805178e-09,0.8773195820958908,5.0195805178e-09,-0.03468532895664706
5.0228255493e-09,0.9040667009098452,5.0228255493e-09,0.01319789163523412,5.0228255493e-09,0.8773405493733351,5.0228255493e-09,-0.03469677248293635
5.0293156124e-09,0.8945657093001282,5.0293156124e-09,0.01691349040302054,5.0293156124e-09,0.8773801743586955,5.0293156124e-09,-0.03471661443351275
5.0419280148e-09,0.8782647862814668,5.0419280148e-09,0.02311670139011093,5.0419280148e-09,0.8774302700582685,5.0419280148e-09,-0.03469831906571418
5.0521880838e-09,0.8715310029955503,5.0521880838e-09,0.02555243299595059,5.0521880838e-09,0.8774432414847994,5.0521880838e-09,-0.0346188672398644
5.061161462299999e-09,0.8732269669071178,5.061161462299999e-09,0.02447213328488645,5.061161462299999e-09,0.8774554874506956,5.061161462299999e-09,-0.03452463459643128
5.0709965984e-09,0.8852279278337578,5.0709965984e-09,0.01911758764358027,5.0709965984e-09,0.877527839413251,5.0709965984e-09,-0.03444870480259846
5.0822994467e-09,0.910713709120224,5.0822994467e-09,0.008337363760711938,5.0822994467e-09,0.877718380068085,5.0822994467e-09,-0.0344217603635975
5.0905683832e-09,0.933790358930126,5.0905683832e-09,-0.001129292997489329,5.0905683832e-09,0.8779033042268242,5.0905683832e-09,-0.03443664260749754
5.0989811944e-09,0.9565781701220359,5.0989811944e-09,-0.01056914842682025,5.0989811944e-09,0.8780997042920489,5.0989811944e-09,-0.03446341165285706
5.1066524327e-09,0.9729465559757478,5.1066524327e-09,-0.01684080822455549,5.1066524327e-09,0.8782598274870317,5.1066524327e-09,-0.03447485486019044
5.1139542411e-09,0.9815936975941938,5.1139542411e-09,-0.01986903672771696,5.1139542411e-09,0.878370127291988,5.1139542411e-09,-0.03445337704866347
5.1214783193e-09,0.9818326950797125,5.1214783193e-09,-0.01939883944520139,5.1214783193e-09,0.878433625681838,5.1214783193e-09,-0.03438896312625055
5.1308524974e-09,0.9703041658110356,5.1308524974e-09,-0.01378000274531947,5.1308524974e-09,0.8784545480988081,5.1308524974e-09,-0.0342564229380993
5.1389713658e-09,0.952234231311026,5.1389713658e-09,-0.005755595956227608,5.1389713658e-09,0.8784475887122768,5.1389713658e-09,-0.0341116062464949
5.1477508494e-09,0.9286925083259712,5.1477508494e-09,0.004056084058483007,5.1477508494e-09,0.8784324103025423,5.1477508494e-09,-0.03393190084997209
5.1555303296e-09,0.9084809821410187,5.1555303296e-09,0.01177287025456045,5.1555303296e-09,0.8784451483268391,5.1555303296e-09,-0.0337777869673174
5.162736943099999e-09,0.8939456961298886,5.162736943099999e-09,0.01724913554653599,5.162736943099999e-09,0.8785132573933685,5.162736943099999e-09,-0.03367235633877785
5.1697841626e-09,0.886013713620701,5.1697841626e-09,0.02027836475142622,5.1697841626e-09,0.8786511411409229,5.1697841626e-09,-0.03362897689221842
5.1775797695e-09,0.8855123992937098,5.1775797695e-09,0.02067402394543731,5.1775797695e-09,0.8788965521649276,5.1775797695e-09,-0.03366611043735332
5.1885914553e-09,0.8973268622925944,5.1885914553e-09,0.01689963619068329,5.1885914553e-09,0.8794059220434023,5.1885914553e-09,-0.03387799060691099
5.1963727548e-09,0.9105823832282712,5.1963727548e-09,0.01256431852115879,5.1963727548e-09,0.879857065711158,5.1963727548e-09,-0.0341270929399869
5.2038777178e-09,0.923633984928058,5.2038777178e-09,0.008316835024282661,5.2038777178e-09,0.8803114125821898,5.2038777178e-09,-0.03440319872847384
5.2114091022e-09,0.9340416824198701,5.2114091022e-09,0.004959988016776442,5.2114091022e-09,0.8806967346736515,5.2114091022e-09,-0.03463851409141451
5.2190882845e-09,0.9398822635248255,5.2190882845e-09,0.002898683705329093,5.2190882845e-09,0.8809008095737111,5.2190882845e-09,-0.03473335364377152
5.2279381495e-09,0.9397583157134083,5.2279381495e-09,0.002453930708477972,5.2279381495e-09,0.8808140042653134,5.2279381495e-09,-0.03459221079373687
5.2409713121e-09,0.928921084256301,5.2409713121e-09,0.004791121831372425,5.2409713121e-09,0.8801012925775141,5.2409713121e-09,-0.0339869647723513
5.2533879384e-09,0.9134385674711991,5.2533879384e-09,0.008381543023302306,5.2533879384e-09,0.8789834255650283,5.2533879384e-09,-0.03320005999358656
